/home/rdmerrio/gits/yaep/test/compare_parsers/ansic.y, warning,parser-conflict, 1 shift/reduce conflict 
/home/rdmerrio/gits/yaep/src/yaep.c,747,old-style-cast,47: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,698,,24: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'symb*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,747,old-style-cast,47: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,702,old-style-cast,33: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,702,old-style-cast,45: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,755,old-style-cast,29: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,755,old-style-cast,46: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct symb*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,790,old-style-cast,42: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,790,old-style-cast,42: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct symb*' 
/home/rdmerrio/gits/yaep/src/yaep.c,746,old-style-cast,47: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,746,old-style-cast,47: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,747,old-style-cast,47: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,747,old-style-cast,47: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,798,old-style-cast,23: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,798,old-style-cast,40: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,755,old-style-cast,29: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,755,old-style-cast,46: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,812,old-style-cast,29: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.c,827,old-style-cast,54: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct symb*' 
/home/rdmerrio/gits/yaep/src/yaep.c,790,old-style-cast,42: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,790,old-style-cast,42: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,842,old-style-cast,29: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.c,798,old-style-cast,23: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,798,old-style-cast,40: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,53,old-style-cast,74: warning: use of old-style cast to 'struct symb*' 
/home/rdmerrio/gits/yaep/src/yaep.c,649,,10: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'symb*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,887,sign-conversion,56: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,812,old-style-cast,29: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,888,old-style-cast,56: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.c,686,old-style-cast,33: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,893,sign-conversion,66: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.c,698,old-style-cast,41: warning: use of old-style cast to 'struct symb*' 
/home/rdmerrio/gits/yaep/src/yaep.c,698,,24: warning: cast from type 'hash_table_entry_t' {aka 'const void*'} to type 'symb*' casts away qualifiers 
/home/rdmerrio/gits/yaep/src/yaep.c,702,old-style-cast,33: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,702,old-style-cast,45: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,827,old-style-cast,54: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,66,conversion,27: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.c,842,old-style-cast,29: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct symb*' 
/home/rdmerrio/gits/yaep/src/yaep.c,746,old-style-cast,47: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,746,old-style-cast,47: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,747,old-style-cast,47: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,747,old-style-cast,47: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,989,old-style-cast,61: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,994,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,755,old-style-cast,29: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,755,old-style-cast,46: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,995,conversion,5: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,998,conversion,34: warning: conversion from 'long int' to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,1006,old-style-cast,62: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1007,old-style-cast,62: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1011,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,887,sign-conversion,56: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'char*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1012,conversion,5: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,888,old-style-cast,56: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct symb*' 
/home/rdmerrio/gits/yaep/src/yaep.c,893,sign-conversion,66: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,790,old-style-cast,42: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,790,old-style-cast,42: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,1033,old-style-cast,71: warning: use of old-style cast to 'struct term_sets*' 
/home/rdmerrio/gits/yaep/src/yaep.c,798,old-style-cast,23: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,798,old-style-cast,40: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,812,old-style-cast,29: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.c,827,old-style-cast,54: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.c,989,old-style-cast,61: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,842,old-style-cast,29: warning: use of old-style cast to 'size_t' {aka 'long unsigned int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,1140,sign-conversion,46: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'term_set_el_t*' {aka 'long int*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,994,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,995,conversion,5: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,998,conversion,34: warning: conversion from 'long int' to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,1158,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1159,conversion,11: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,1006,old-style-cast,62: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1175,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1007,old-style-cast,62: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1176,conversion,11: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,887,sign-conversion,56: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1011,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1012,conversion,5: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,888,old-style-cast,56: warning: use of old-style cast to 'struct symb**' 
/home/rdmerrio/gits/yaep/src/yaep.c,1193,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,893,sign-conversion,66: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1194,conversion,11: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,1033,old-style-cast,71: warning: use of old-style cast to 'struct term_sets*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1218,sign-conversion,9: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1219,old-style-cast,26: warning: use of old-style cast to 'term_set_el_t' {aka 'long int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,1219,sign-conversion,33: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1236,sign-conversion,9: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1237,old-style-cast,26: warning: use of old-style cast to 'term_set_el_t' {aka 'long int'} 
/home/rdmerrio/gits/yaep/src/yaep.c,5496,cast-qual,36: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,1237,sign-conversion,33: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,989,old-style-cast,61: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1258,old-style-cast,45: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,994,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1270,old-style-cast,44: warning: use of old-style cast to 'void*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1270,old-style-cast,44: warning: use of old-style cast to 'hash_table_entry_t' {aka 'const void*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,995,conversion,5: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,1273,conversion,32: warning: conversion from 'size_t' {aka 'long unsigned int'} to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,998,conversion,34: warning: conversion from 'long int' to 'unsigned int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,1277,old-style-cast,42: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,5508,cast-qual,74: warning: cast discards 'const' qualifier from pointer target type 
/home/rdmerrio/gits/yaep/src/yaep.c,1140,sign-conversion,46: warning: conversion to 'size_t' {aka 'long unsigned int'} from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.cpp,40,old-style-cast,43: warning: use of old-style cast to 'term_set_el_t*' {aka 'long int*'} 
/home/rdmerrio/gits/yaep/src/yaep.c,1006,old-style-cast,62: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.cpp,30,old-style-cast,38: warning: use of old-style cast to 'struct tab_term_set**' 
/home/rdmerrio/gits/yaep/src/yaep.c,1007,old-style-cast,62: warning: use of old-style cast to 'const struct tab_term_set*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1011,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1012,conversion,5: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,1158,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1159,conversion,11: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,1175,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1176,conversion,11: warning: conversion from 'long unsigned int' to 'int' may change value 
/home/rdmerrio/gits/yaep/src/yaep.c,1033,old-style-cast,71: warning: use of old-style cast to 'struct term_sets*' 
/home/rdmerrio/gits/yaep/src/yaep.c,1193,sign-conversion,23: warning: conversion to 'long unsigned int' from 'int' may change the sign of the result 
/home/rdmerrio/gits/yaep/src/yaep.c,1194,conversion,11: warning: conversion from 'long unsigned int' to 'int' may change value 
